row_index_1,row_index_2,name_company_1,name_company_2,address_1,address_2,city_1,city_2,state_1,state_2,country_1,country_2,continent_1,continent_2,is_match
54407,7607,Q & F CARE SOLUTIONS LTD,GOOD ADVICE DEBT COMPANY LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,11053,Q & F CARE SOLUTIONS LTD,ALL ABOUT THE SAAS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,12838,Q & F CARE SOLUTIONS LTD,Q CONSULTING GROUP LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,15089,Q & F CARE SOLUTIONS LTD,Q UN LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,18039,Q & F CARE SOLUTIONS LTD,Z & K DISTRIBUTORS LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,18878,Q & F CARE SOLUTIONS LTD,FOOD & BEVERAGE INTERNATIONAL LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,19784,Q & F CARE SOLUTIONS LTD,S A GUARANTEE SPECIALISTS UK LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,19928,Q & F CARE SOLUTIONS LTD,ALL ABOUT ME ENTERPRISES LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,21691,Q & F CARE SOLUTIONS LTD,NEW AGE AGENCY AND SERVICES LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,25329,Q & F CARE SOLUTIONS LTD,NEW AGE GAMES LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,28246,Q & F CARE SOLUTIONS LTD,BEAUTY BOLD PR LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,35542,Q & F CARE SOLUTIONS LTD,BEAUTY BLOCKS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,36427,Q & F CARE SOLUTIONS LTD,SOFTWARE KEYS-SK LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,36970,Q & F CARE SOLUTIONS LTD,NIKOLIC FINANCES LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,37218,Q & F CARE SOLUTIONS LTD,U CHOZE LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,44310,Q & F CARE SOLUTIONS LTD,NEW AGES TECHNOLOGIES LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,46096,Q & F CARE SOLUTIONS LTD,BEAUTY AND A BOND LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,47429,Q & F CARE SOLUTIONS LTD,SOFTWARE SOLUTIONS ESD LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,49423,Q & F CARE SOLUTIONS LTD,Q ENVIRONMENTAL LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54407,52699,Q & F CARE SOLUTIONS LTD,R A J S EVANS INVESTMENT COMPANY LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54424,3917,GOOD BUSINESS SUSTAINABILITY LTD,BAD BUNNY MANAGEMENT LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,13774,GOOD BUSINESS SUSTAINABILITY LTD,Q & K SERVICES LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,13794,GOOD BUSINESS SUSTAINABILITY LTD,BAD ANGELS LIMITED,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,16267,GOOD BUSINESS SUSTAINABILITY LTD,MATRIX FINANCES LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,18893,GOOD BUSINESS SUSTAINABILITY LTD,NEW ALBION REAL ESTATE LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,20414,GOOD BUSINESS SUSTAINABILITY LTD,FOOD BOOTH LIMITED,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,26427,GOOD BUSINESS SUSTAINABILITY LTD,BAD INTENTIONS BOXING LIMITED,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,29058,GOOD BUSINESS SUSTAINABILITY LTD,NEW AGE COACH LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,30959,GOOD BUSINESS SUSTAINABILITY LTD,JC NEW AGE ENTERTAINMENT LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,32692,GOOD BUSINESS SUSTAINABILITY LTD,NEW ALBION ENERGY LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,39675,GOOD BUSINESS SUSTAINABILITY LTD,BLAUSTEIN GMBH LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,42754,GOOD BUSINESS SUSTAINABILITY LTD,SU-FI EDUCATION. CONSULTING. FINANCES. LTD,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,46355,GOOD BUSINESS SUSTAINABILITY LTD,Q BIO SYSTEMS LIMITED,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54424,49447,GOOD BUSINESS SUSTAINABILITY LTD,Q BIOTECH LIMITED,"27 Old Gloucester Street, London, United Kingdom, WC1N 3AX","27 Old Gloucester Street, London, United Kingdom, WC1N 3AX",,,,,,,,,1
54486,2340,V & K CONSULTING LTD,PACKER P LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,11214,V & K CONSULTING LTD,BRIGHT VISION INVESTMENT LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,13551,V & K CONSULTING LTD,NEW AGE FASHION LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,17757,V & K CONSULTING LTD,GOOD DAY AESTHETICS & BEAUTY LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,19613,V & K CONSULTING LTD,SOFTWARE SOLUTIONS GROUP LTD.,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,24850,V & K CONSULTING LTD,H ACCOUNTING SOLUTION LIMITED,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,28937,V & K CONSULTING LTD,TANA T TRADING LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,29510,V & K CONSULTING LTD,V & MARK COMPANY LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,31132,V & K CONSULTING LTD,P A MARTIN CONSTRUCTION LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,31915,V & K CONSULTING LTD,U AND M CONSULTANTS LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,32385,V & K CONSULTING LTD,ECO MARINE FOODS LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,38470,V & K CONSULTING LTD,H A FOR TRAINING AND CONSULTANT LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,38754,V & K CONSULTING LTD,Z CONTROLS & AUTOMATION LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,42528,V & K CONSULTING LTD,U COLLABORATION LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,44893,V & K CONSULTING LTD,GOOD ACCOUNTANT LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,45735,V & K CONSULTING LTD,T A ELECTRONICS LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,45882,V & K CONSULTING LTD,NEW ALL DIGITAL MARKETING LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,48577,V & K CONSULTING LTD,BEAUTY AT TIFFANY’S LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,51202,V & K CONSULTING LTD,BEAUTY AND INFINITY LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54486,53384,V & K CONSULTING LTD,SOFTWARE SHARK LTD,"128 City Road, London, United Kingdom, EC1V 2NX","128 City Road, London, United Kingdom, EC1V 2NX",,,,,,,,,1
54528,32081,R A K CONSULTANTS LTD,SOFTWARE CONTROL & DESIGN LTD,"11 Portland Road, Edgbaston, Birmingham, West Midlands, B16 9HN","11 Portland Road, Edgbaston, Birmingham, West Midlands, B16 9HN",,,,,,,,,1
54719,28813,LG Display Co Ltd,LG Corp,"Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336","Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336",,,,,,,,,1
54719,49261,LG Display Co Ltd,LG Chem Ltd,"Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336","Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336",,,,,,,,,1
54806,288,U AND I IPB LTD,U AND I FINANCE PLC,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,3485,U AND I IPB LTD,U AND I COMPANY SECRETARIES LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,4059,U AND I IPB LTD,U AND I INVESTMENT PORTFOLIO LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,6037,U AND I IPB LTD,U AND I (HARWELL) LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,7117,U AND I IPB LTD,U AND I GROUP LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,15300,U AND I IPB LTD,U AND I (WIE) LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,15642,U AND I IPB LTD,U AND I (8AE) LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,17497,U AND I IPB LTD,U AND I IPA LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,20501,U AND I IPB LTD,U AND I DIRECTOR 2 LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,20789,U AND I IPB LTD,U AND I (PB) COMMERCIAL LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,21166,U AND I IPB LTD,U AND I (DEVELOPMENT AND TRADING) LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,22482,U AND I IPB LTD,U AND I POWERHOUSE LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,22841,U AND I IPB LTD,U AND I (PINCENTS LANE) LTD,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,31152,U AND I IPB LTD,U AND I PPP LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,35497,U AND I IPB LTD,U AND I IPC LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,39567,U AND I IPB LTD,U AND I (GVP) LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,40628,U AND I IPB LTD,U AND I IPA SC LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,44452,U AND I IPB LTD,U AND I (INNOVATION HUBS) LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,46514,U AND I IPB LTD,U AND I DIRECTOR 1 LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,47947,U AND I IPB LTD,U AND I (ASHFORD) LTD,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,50606,U AND I IPB LTD,U AND I PLUS X TC LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54806,52060,U AND I IPB LTD,U AND I (CAMBRIDGE) LIMITED,"100 Victoria Street, London, England, SW1E 5JL","100 Victoria Street, London, England, SW1E 5JL",,,,,,,,,1
54861,263,FOOD AND THOUGHTS TECH LTD,ALL ABOUT KIDS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,3444,FOOD AND THOUGHTS TECH LTD,U BROWN LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,3775,FOOD AND THOUGHTS TECH LTD,T & B ENGINEERING SOLUTIONS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,4375,FOOD AND THOUGHTS TECH LTD,H & A ENGINEERING LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,4438,FOOD AND THOUGHTS TECH LTD,BEAUTY BOOSTERS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,6594,FOOD AND THOUGHTS TECH LTD,U EVENTS LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,7607,FOOD AND THOUGHTS TECH LTD,GOOD ADVICE DEBT COMPANY LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,11053,FOOD AND THOUGHTS TECH LTD,ALL ABOUT THE SAAS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,12838,FOOD AND THOUGHTS TECH LTD,Q CONSULTING GROUP LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,15089,FOOD AND THOUGHTS TECH LTD,Q UN LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,18039,FOOD AND THOUGHTS TECH LTD,Z & K DISTRIBUTORS LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,18878,FOOD AND THOUGHTS TECH LTD,FOOD & BEVERAGE INTERNATIONAL LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,19784,FOOD AND THOUGHTS TECH LTD,S A GUARANTEE SPECIALISTS UK LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,19928,FOOD AND THOUGHTS TECH LTD,ALL ABOUT ME ENTERPRISES LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,21691,FOOD AND THOUGHTS TECH LTD,NEW AGE AGENCY AND SERVICES LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,25329,FOOD AND THOUGHTS TECH LTD,NEW AGE GAMES LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,28246,FOOD AND THOUGHTS TECH LTD,BEAUTY BOLD PR LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,35542,FOOD AND THOUGHTS TECH LTD,BEAUTY BLOCKS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,36427,FOOD AND THOUGHTS TECH LTD,SOFTWARE KEYS-SK LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,36970,FOOD AND THOUGHTS TECH LTD,NIKOLIC FINANCES LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,37218,FOOD AND THOUGHTS TECH LTD,U CHOZE LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,44310,FOOD AND THOUGHTS TECH LTD,NEW AGES TECHNOLOGIES LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,46096,FOOD AND THOUGHTS TECH LTD,BEAUTY AND A BOND LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,47429,FOOD AND THOUGHTS TECH LTD,SOFTWARE SOLUTIONS ESD LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,49423,FOOD AND THOUGHTS TECH LTD,Q ENVIRONMENTAL LIMITED,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,52699,FOOD AND THOUGHTS TECH LTD,R A J S EVANS INVESTMENT COMPANY LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54861,54407,FOOD AND THOUGHTS TECH LTD,Q & F CARE SOLUTIONS LTD,"71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ","71-75 Shelton Street, Covent Garden, London, United Kingdom, WC2H 9JQ",,,,,,,,,1
54903,28813,LG Electronics Inc,LG Corp,"Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336","Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336",,,,,,,,,1
54903,49261,LG Electronics Inc,LG Chem Ltd,"Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336","Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336",,,,,,,,,1
54903,54719,LG Electronics Inc,LG Display Co Ltd,"Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336","Lg Twin Tower, 128, Yeoui-Daero, Yeongdeungpo-Gu, Seoul, 07336",,,,,,,,,1
54948,12624,U GROW LTD,NEW ADVANCE LIMITED,"85 Great Portland Street, First Floor, London, England, W1W 7LT","85 Great Portland Street, First Floor, London, England, W1W 7LT",,,,,,,,,1
54948,25536,U GROW LTD,Z CORP EXPORT LIMITED,"85 Great Portland Street, First Floor, London, England, W1W 7LT","85 Great Portland Street, First Floor, London, England, W1W 7LT",,,,,,,,,1
54948,27273,U GROW LTD,BAD SALAD DAY LTD,"85 Great Portland Street, First Floor, London, England, W1W 7LT","85 Great Portland Street, First Floor, London, England, W1W 7LT",,,,,,,,,1
54948,42081,U GROW LTD,SOFTWARE KINGDOM LIMITED,"85 Great Portland Street, First Floor, London, England, W1W 7LT","85 Great Portland Street, First Floor, London, England, W1W 7LT",,,,,,,,,1
55016,31163,NEW ALLIANCE CAPITAL LTD,GOOD BABY PTE. LTD,"Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP","Chase Business Centre, 39-41 Chase Side, London, United Kingdom, N14 5BP",,,,,,,,,1
55047,93,ALL ABOUT ACCOUNTS LIMITED,SOFTWARE DEVELOPMENT SERVICES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
55047,502,ALL ABOUT ACCOUNTS LIMITED,Z AND P INCORPORATED LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
55047,776,ALL ABOUT ACCOUNTS LIMITED,T & ASH LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
55047,3415,ALL ABOUT ACCOUNTS LIMITED,FOOD BOOKING LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
55047,4039,ALL ABOUT ACCOUNTS LIMITED,ALL ABOUT BOILERS LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
55047,5606,ALL ABOUT ACCOUNTS LIMITED,GOOD CONNEXION LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
55047,6679,ALL ABOUT ACCOUNTS LIMITED,Q BRANCH SOLUTIONS LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
55047,7079,ALL ABOUT ACCOUNTS LIMITED,H A DIRECT LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
55047,8008,ALL ABOUT ACCOUNTS LIMITED,GOOD & YOUNG LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
55047,13025,ALL ABOUT ACCOUNTS LIMITED,NEW AGE PLUMBING AND HEATING SERVICES LTD,"20-22 Wenlock Road, London, England, N1 7GU","20-22 Wenlock Road, London, England, N1 7GU",,,,,,,,,1
