CompanyID,Name,Source
a063f346-fbd2-4642-bd81-e6299656d2d4,Kookmin Bank (KB),dataset1.xlsx
ab1df6c1-c63b-4c77-afad-686c8beee73a,Dunlop,dataset1.xlsx
c14cb8dc-ab48-4372-a5e1-4517987d74ca,Red Bull,dataset1.xlsx
a2a3bb9a-3d3b-40b6-b06b-f7d305d79cae,UPS,dataset1.xlsx
4cca1666-f791-4d7f-9244-dc805bf09261,Tiger Airways,dataset1.xlsx
2b676af9-3c09-4138-b8cc-1fef5fae8dff,Swensen’s,dataset1.xlsx
59509d6d-c895-4e1d-9028-a08ee36098cb,Pedigree,dataset1.xlsx
b43fc599-38ed-4e54-a85c-c8bc8c3cbad5,Naver,dataset1.xlsx
f008fa54-eecf-45c4-b1eb-c20b2869e381,Wei Chuan,dataset1.xlsx
85420f29-6a8c-4434-a55d-0fbbd5e07f65,China Mobile,dataset1.xlsx
cec178c2-c634-404a-baa1-d51dceda21da,Big Bazaar,dataset1.xlsx
d78c240a-2bd0-43fd-8f80-286127646eeb,Dove (Chocolate),dataset1.xlsx
9735905e-ec6f-429c-8e7c-571665748234,Mama,dataset1.xlsx
10548229-9dd3-4780-b101-d676005a879b,CPC (Taiwan),dataset1.xlsx
f1802794-0795-46d4-888f-e998a3094a24,Bing,dataset1.xlsx
9b24b27d-056b-4e47-b1b6-ec2f1593933f,Standard Chartered,dataset1.xlsx
d3b4354f-4df0-48f2-99d4-74640864a9e9,Siemens,dataset1.xlsx
43e7e593-8776-4823-8b73-c1f83b2613f3,ANA,dataset1.xlsx
b4d4c399-be5a-4e2a-9be8-8051d9c741d4,Tiffany & Co.,dataset1.xlsx
e2edd75d-3699-4109-8244-287070e29f9e,Minute Maid,dataset1.xlsx
773d9e05-2897-4c96-8f84-e4b6ef2c6b26,Burger King,dataset1.xlsx
52376b29-876b-4970-87cc-6e03878700dc,Tiger Beer,dataset1.xlsx
80cbe07e-a731-441b-82b4-522ee6c9efbf,Singtel,dataset1.xlsx
ee68b4dc-d7d0-4fbf-a30d-8c4765eccab7,Korean Air,dataset1.xlsx
030c572a-01b7-4ae8-ad59-4df302d03761,NTT,dataset1.xlsx
c0a9b0fd-f5f7-4339-ac89-bc593577f870,Qantas,dataset1.xlsx
89585825-25bc-469d-a00f-e38fb75041f7,Nongshim,dataset1.xlsx
807e8e51-f0df-4fb1-8d90-387a30f7dd15,Ralph Lauren,dataset1.xlsx
19fd163e-83ea-4e6d-92cd-db15e601df7e,Siam Commercial Bank,dataset1.xlsx
2cdb3d09-8ce2-43e5-b92a-6fc4c2186f49,Asiana,dataset1.xlsx
e15b8e9b-f750-45eb-bb37-812a213ca830,Park n shop,dataset1.xlsx
c83ca99d-1d45-43ef-a483-ad5935fd7592,Seoul Milk,dataset1.xlsx
d2a386a1-9674-467b-9f40-d0379771e029,G2000,dataset1.xlsx
9b5f0ba8-dd17-454d-8ded-c873f91f86d0,SK Telecom,dataset1.xlsx
85080867-0dc4-4f12-a2ac-ebd999df9320,Dunhill,dataset1.xlsx
37fb0a4b-411a-4595-b686-b0310e00f136,Adobe,dataset1.xlsx
d6096475-0f32-44c0-9a8e-25465d101d97,Shinhan bank,dataset1.xlsx
200d96a9-0685-469b-ad7e-29d3a02036d1,Lotteria,dataset1.xlsx
694b5e5a-b189-4c3c-a498-d17d54846221,Kuroneko Yamato,dataset1.xlsx
330e0dca-d442-4aff-baf9-b413930eae3d,DBS,dataset1.xlsx
1dfbeb96-6bc4-4172-9654-fd5299f0eff7,Pioneer,dataset1.xlsx
17cea248-a05c-4e37-b8b5-f29831b043ae,ICICI Bank,dataset1.xlsx
7f4fcb10-31b7-42a7-b21e-bd2670215821,State Bank of India (SBI),dataset1.xlsx
ebd3f4d2-8b95-45a5-b32b-4889371a5f56,Telstra,dataset1.xlsx
3bcc2dc8-58a9-4fa3-b968-6827da56e07d,Citizen,dataset1.xlsx
4e38971d-cb8e-4027-9b25-c107ded65117,Dumex,dataset1.xlsx
