id,left_row_index,right_row_index,left_name_company,right_name_company,left_industryname,right_industryname,left_sector,right_sector,left_address,right_address,left_city,right_city,left_state,right_state,left_country,right_country,left_continent,right_continent,left_other,right_other
19521,19521,19197,CRRC Corp Ltd,CS Wind Corp,,,,,,,,,,,,,,,https://disfold.com/company/crrc-corp-ltd/,https://disfold.com/company/cs-wind-corp/
19522,19522,967,Tropic Skincare,Trouva,,,,,,,,,,,,,,,https://tropicskincare.com/,https://www.trouva.com/
19527,19527,6110,Plymouth Rock Assurance Careers,Plásticos Dão / Sacos & Saquetas,,,,,,,,,,,,,,,www.plymouthrock.com,https://plasticosdao.com/
19543,19543,11817,Universal Iberland,Universal Insurance Holdings Inc,,,,,,,,,,,,,,,https://universaliberland.com,universalinsuranceholdings.com
19551,19551,8832,Vestas Wind Systems AS,Vestel Elektronik Sanayi Ve Ticaret AS,,,,,,,,,,,,,,,www.vestas.com,www.vestelyatirimciiliskileri.com
19565,19565,6800,SmartLens Analytics Careers,SmartSearch,,,,,,,,,,,,,,,www.smartlensanalytics.com,https://www.smartsearch.com
19579,19579,3629,Comal S.p.A.,Comarch SA,,,,,,,,,,,,,,,https://disfold.com/company/comal-spa/,https://disfold.com/company/comarch-sa/
19586,19586,15098,Hilton Food Group Plc,Hilton Grand Vacations Inc,,,,,,,,,,,,,,,www.hiltonfoodgroupplc.com,www.hiltongrandvacations.com
19594,19594,5986,Nippon Steel Trading Corp,Nippon Telegraph & Telephone Corp,,,,,,,,,,,,,,,https://disfold.com/company ippon-steel-trading-corp/,https://disfold.com/company ippon-telegraph-telephone-corp/
19647,19647,6621,Severn Trent Plc,Severstal,,,,,,,,,,,,,,,www.severntrent.com,severstal.com/global
19650,19650,2912,Uber Technologies Inc,Ubiquicom,,,,,,,,,,,,,,,www.uber.com,https://www.ubiquicom.com/
19652,19652,8007,Freegold Ventures Limited,Freelancer Limited,,,,,,,,,,,,,,,https://disfold.com/company/freegold-ventures-limited/,https://disfold.com/company/freelancer-limited/
19670,19670,1581,Enovis Corp,Enphase Energy Inc,,,,,,,,,,,,,,,www.enovis.com,enphase.com
19672,19672,19221,Scandbook AB,ScandiDos AB,,,,,,,,,,,,,,,https://disfold.com/company/scandbook-ab/,https://disfold.com/company/scandidos-ab/
19677,19677,3208,Saico,Saigon Beer Alcohol Beverage Corp,,,,,,,,,,,,,,,https://www.saicosrl.com/,www.sabeco.com.vn
19750,19750,2746,"Aberdeen Asia-Pacific Income Fund, Inc.",Aberdeen Asian Income Fund Limited,,,,,,,,,,,,,,,https://disfold.com/company/aberdeen-asia-pacific-income-fund-inc/,https://disfold.com/company/aberdeen-asian-income-fund-limited/
19751,19751,14648,Oasis Smart SIM Europe**,Oath Careers,,,,,,,,,,,,,,,https://www.oasis-smartsim.com/,www.oath.com
19766,19766,15940,Brewhouse,Brewshop.no,,,,,,,,,,,,,,,https://brewshop.no,https://brewshop.no/
19768,19768,2132,Indorama Ventures PCL,Indos Financial,,,,,,,,,,,,,,,www.indoramaventures.com,https://www.indosgroup.com
19789,19789,7451,RingCentral Inc,Ringcentral Careers,,,,,,,,,,,,,,,www.ringcentral.com,www.ringcentral.com
19791,19791,8787,Banco Pan SA,Banco Pine SA,,,,,,,,,,,,,,,https://disfold.com/company/banco-pan-sa/,https://disfold.com/company/banco-pine-sa/
19813,19813,12174,SK Ecoplant Co Ltd,SK Inc,,,,,,,,,,,,,,,www.skec.com,www.sk-inc.com
19837,19837,4910,Ferrexpo Plc,Ferro Corp,,,,,,,,,,,,,,,www.ferrexpo.com,www.ferro.com
19847,19847,17333,AFR-IX Telecom,AFRY AB,,,,,,,,,,,,,,,https://afr-ix.com/,afry.com
19848,19848,11575,Chicony Electronics Co Ltd,Chicony Power Technology Co. Ltd,,,,,,,,,,,,,,,www.chicony.com.tw,https://disfold.com/company/chicony-power-technology-co-ltd/
19861,19861,5642,Capital Environment Holdings Ltd,Capital Gearing Trust plc,,,,,,,,,,,,,,,https://disfold.com/company/capital-environment-holdings-ltd/,https://disfold.com/company/capital-gearing-trust-plc/
19862,19862,7250,Litmus7 Careers,Littelfuse Inc,,,,,,,,,,,,,,,www.litmus7.com,www.littelfuse.com
19888,19888,6222,MindTree Ltd,Minderest,,,,,,,,,,,,,,,www.mindtree.com,https://www.minderest.com/
19908,19908,9053,Thai Union Group Public Company Ltd,Thai Wacoal Public Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/thai-union-group-public-company-ltd/,https://disfold.com/company/thai-wacoal-public-company-ltd/
19915,19915,55,Air Lease Corporation,Air Marine SA,,,,,,,,,,,,,,,https://disfold.com/company/air-lease-corporation/,https://disfold.com/company/air-marine-sa/
19925,19925,10773,Philip Morris International Inc,Philips International Careers,,,,,,,,,,,,,,,www.pmi.com,www.pihc.com
19931,19931,16459,The Toronto-Dominion Bank,The Travelers Companies Inc,,,,,,,,,,,,,,,www.td.com,www.travelers.com
19967,19967,17912,PT Indonesia Prima Property Tbk,PT Indonesian Paradise Property Tbk,,,,,,,,,,,,,,,https://disfold.com/company/pt-indonesia-prima-property-tbk/,https://disfold.com/company/pt-indonesian-paradise-property-tbk/
19974,19974,10062,"AutoNation, Inc.","AutoZone, Inc.",,,,,,,,,,,,,,,https://disfold.com/company/autonation-inc/,https://disfold.com/company/autozone-inc/
19998,19998,12350,Elbit Medical Technologies Ltd,Elbit Systems Ltd.,,,,,,,,,,,,,,,https://disfold.com/company/elbit-medical-technologies-ltd/,https://disfold.com/company/elbit-systems-ltd/
20001,20001,1935,Hitachi Ltd,Hitachi Transport System Ltd,,,,,,,,,,,,,,,https://disfold.com/company/hitachi-ltd/,https://disfold.com/company/hitachi-transport-system-ltd/
20022,20022,19931,The Timken Co,The Toronto-Dominion Bank,,,,,,,,,,,,,,,www.timken.com,www.td.com
20024,20024,2809,Enel Americas SA,Enel Careers,,,,,,,,,,,,,,,www.enelamericas.com,www.enel.com
20034,20034,7023,TransKonteyner,TransUnion LLC,,,,,,,,,,,,,,,trcont.com,www.transunion.com
20044,20044,7340,Cadence Capital Limited,Cadence Design Systems Inc,,,,,,,,,,,,,,,https://disfold.com/company/cadence-capital-limited/,www.cadence.com
20068,20068,7081,Oracle Corporation Japan,Oradian,,,,,,,,,,,,,,,www.oracle.com/jp,https://oradian.com/
20070,20070,206,Pegasus Hava Tasimaciligi AS,Pegasystems Inc,,,,,,,,,,,,,,,www.flypgs.com,www.pega.com
20084,20084,10144,EXEO Group Inc,EXIDEA,,,,,,,,,,,,,,,www.exeo.co.jp,https://exidea.co.jp/
20132,20132,9904,Cyden (iPulse),Cye Energia,,,,,,,,,,,,,,,https://www.cyden.com,http://www.cye-energia.com/
20140,20140,4960,Beijing Cuiwei Tower Co. Ltd,Beijing E-Hualu Information Technology Co. Ltd,,,,,,,,,,,,,,,https://disfold.com/company/beijing-cuiwei-tower-co-ltd/,https://disfold.com/company/beijing-e-hualu-information-technology-co-ltd/
20145,20145,13890,Venture Minerals Limited,Venturex Resources Limited,,,,,,,,,,,,,,,https://disfold.com/company/venture-minerals-limited/,https://disfold.com/company/venturex-resources-limited/
20146,20146,2729,WideOrbit Careers,Widget Brain Holding,,,,,,,,,,,,,,,www.wideorbit.com,https://widgetbrain.com/
20151,20151,12963,Srisawad Finance Public Company Ltd,Srivichaivejvivat Public Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/srisawad-finance-public-company-ltd/,https://disfold.com/company/srivichaivejvivat-public-company-ltd/
20185,20185,11049,Steering Holdings Ltd,Stefanutti Stocks Holdings Ltd,,,,,,,,,,,,,,,https://disfold.com/company/steering-holdings-ltd/,https://disfold.com/company/stefanutti-stocks-holdings-ltd/
20218,20218,5071,Molex Careers,Molina Healthcare Inc,,,,,,,,,,,,,,,www.molex.com,molinacares.com
20225,20225,9681,Public Joint Stock Company Group of Companies TNS energo,Public Joint Stock Company Kamchatskenergo,,,,,,,,,,,,,,,https://disfold.com/company/public-joint-stock-company-group-of-companies-tns-energo/,https://disfold.com/company/public-joint-stock-company-kamchatskenergo/
20226,20226,16957,PT Aneka Gas Industri Tbk,PT Aneka Tambang Tbk,,,,,,,,,,,,,,,https://disfold.com/company/pt-aneka-gas-industri-tbk/,https://disfold.com/company/pt-aneka-tambang-tbk/
20243,20243,7906,Internet República,Interni Italiani,,,,,,,,,,,,,,,https://internetrepublica.com/,https://www.interniitaliani.com
20267,20267,13919,Liebherr-International AG,Lier Chemical Co Ltd,,,,,,,,,,,,,,,www.liebherr.com,www.lierchem.com
20291,20291,6296,Alphabet,Alphaspel,,,,,,,,,,,,,,,https://disfold.com/company/alphabet-inc/,https://alphaspel.se/
20307,20307,312,Grupo LALA SAB de CV,Grupo Lamosa SAB de CV,,,,,,,,,,,,,,,www.lala.com.mx,www.lamosa.com
20308,20308,14784,"Advance Auto Parts, Inc.",Advance NanoTek Limited,,,,,,,,,,,,,,,https://disfold.com/company/advance-auto-parts-inc/,https://disfold.com/company/advance-nanotek-limited/
20333,20333,8777,Analog Devices Inc,AnalogFolk,,,,,,,,,,,,,,,www.analog.com,https://www.analogfolk.com
20334,20334,4439,Deutsche Telekom AG,Deutz AG,,,,,,,,,,,,,,,https://disfold.com/company/deutsche-telekom-ag/,https://disfold.com/company/deutz-ag/
20359,20359,12589,AsiaInfo Technologies Ltd,AsiaPay,,,,,,,,,,,,,,,www.asiainfo.com,https://www.asiapay.com/
20371,20371,502,Akfen Gayrimenkul Yatirim Ortakligi A.S.,Akis Gayrimenkul Yatirim Ortakligi A.S.,,,,,,,,,,,,,,,https://disfold.com/company/akfen-gayrimenkul-yatirim-ortakligi-as/,https://disfold.com/company/akis-gayrimenkul-yatirim-ortakligi-as/
20466,20466,3906,BiomX Inc.,Biomm SA,,,,,,,,,,,,,,,https://disfold.com/company/biomx-inc/,https://disfold.com/company/biomm-sa/
20472,20472,11281,TBK & Sons Holdings Ltd,"TBS Holdings,Inc.",,,,,,,,,,,,,,,https://disfold.com/company/tbk-sons-holdings-ltd/,https://disfold.com/company/tbs-holdingsinc/
20529,20529,13824,Central China Securities Co. Ltd,Central Garden & Pet Co,,,,,,,,,,,,,,,https://disfold.com/company/central-china-securities-co-ltd/,www.central.com
20543,20543,8298,"Cathay Consolidated, Inc.",Cathay Financial Holding Co. Ltd,,,,,,,,,,,,,,,https://disfold.com/company/cathay-consolidated-inc/,https://disfold.com/company/cathay-financial-holding-co-ltd/
20545,20545,13201,SerComm Corp,Sercomm Corp,,,,,,,,,,,,,,,www.sercomm.com,https://disfold.com/company/sercomm-corp/
20573,20573,10604,AnteoTech Limited,Antero Midstream Corporation,,,,,,,,,,,,,,,https://disfold.com/company/anteotech-limited/,https://disfold.com/company/antero-midstream-corporation/
20577,20577,16163,CafePod,Café du Cycliste,,,,,,,,,,,,,,,https://www.cafepod.com,https://www.cafeducycliste.com
20678,20678,1548,Public Joint Stock Company Rosinter Restaurants Holding,Public Joint Stock Company Saratovenergo,,,,,,,,,,,,,,,https://disfold.com/company/public-joint-stock-company-rosinter-restaurants-holding/,https://disfold.com/company/public-joint-stock-company-saratovenergo/
20693,20693,14605,Biogen Inc,Biogroupe,,,,,,,,,,,,,,,www.biogen.com,https://www.biogroupe.com
20713,20713,2524,POSCO-Thainox Public Company Ltd,PP PRIME Public Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/posco-thainox-public-company-ltd/,https://disfold.com/company/pp-prime-public-company-ltd/
20730,20730,5022,The Goldman Sachs Group Inc,The Goodyear Tire & Rubber Co,,,,,,,,,,,,,,,www.goldmansachs.com,www.goodyear.com
20742,20742,17788,Devensys Cybersecurity,Devon Energy Corp,,,,,,,,,,,,,,,https://www.devensys.com/,www.devonenergy.com
20769,20769,13081,Veo Careers,Veoneer Inc,,,,,,,,,,,,,,,www.veoride.com,www.veoneer.com
20776,20776,8489,National Petrochemical Company,"National Retail Properties, Inc.",,,,,,,,,,,,,,,https://disfold.com/company ational-petrochemical-company/,https://disfold.com/company ational-retail-properties-inc/
20777,20777,14656,AB SA,AB Sagax,,,,,,,,,,,,,,,https://disfold.com/company/ab-sa/,https://disfold.com/company/ab-sagax/
20794,20794,339,Cool Link,Coolshop,,,,,,,,,,,,,,,https://disfold.com/company/cool-link/,https://www.coolshop.it
20812,20812,14025,Eletromidia SA,Elettronsea SocCoop,,,,,,,,,,,,,,,https://disfold.com/company/eletromidia-sa/,http://www.elettronsea.it/
20831,20831,1648,Shanghai Electric Group Co Ltd,Shanghai Environment Group Co. Ltd,,,,,,,,,,,,,,,https://disfold.com/company/shanghai-electric-group-co-ltd/,https://disfold.com/company/shanghai-environment-group-co-ltd/
20858,20858,7489,Is Gayrimenkul Yatirim Ortakligi Anonim Sirketi,Is Yatirim Menkul Degerler Anonim Sirketi,,,,,,,,,,,,,,,https://disfold.com/company/is-gayrimenkul-yatirim-ortakligi-anonim-sirketi/,https://disfold.com/company/is-yatirim-menkul-degerler-anonim-sirketi/
20861,20861,18981,Teck Resources Ltd,Tecma Solutions,,,,,,,,,,,,,,,www.teck.com,https://www.tecmasolutions.com/
20865,20865,15559,Chung Hwa Food Industrial Co. Ltd,Chung Lien Transportation Co. Ltd,,,,,,,,,,,,,,,https://disfold.com/company/chung-hwa-food-industrial-co-ltd/,https://disfold.com/company/chung-lien-transportation-co-ltd/
20870,20870,18464,ICICI Bank Ltd,ICICI Prudential Life Insurance Co Ltd,,,,,,,,,,,,,,,www.icicibank.com,www.iciciprulife.com
20876,20876,13050,Comture,Comunitelia Comunicaciones,,,,,,,,,,,,,,,https://www.comture.com/en/,https://www.comunitelia.com/
20879,20879,3859,Nordstrom Inc,Norfolk Southern Corp,,,,,,,,,,,,,,,investor.nordstrom.com,www.nscorp.com
20891,20891,4735,Kindom,Kindred Group plc,,,,,,,,,,,,,,,https://www.kindom.com.tw/,www.kindredgroup.com
20892,20892,8986,L'Estrange London,L'Oreal SA,,,,,,,,,,,,,,,https://lestrangelondon.com,www.loreal.com
20893,20893,5969,Machvision,Macingo Technologies,,,,,,,,,,,,,,,http://www.machvision.com.tw/,https://www.macingo.com/
20908,20908,20822,Figure Careers,Filinvest Development Corp,,,,,,,,,,,,,,,www.figure.com,www.filinvestgroup.com
20917,20917,578,CarrefourSA Carrefour Sabanci Ticaret Merkezi AS,Carrier Careers,,,,,,,,,,,,,,,www.carrefoursa.com,www.carrier.com
20921,20921,20240,COSCO SHIPPING Energy Transportation Co. Ltd,COSCO SHIPPING International (Hong Kong) Co. Ltd,,,,,,,,,,,,,,,https://disfold.com/company/cosco-shipping-energy-transportation-co-ltd/,https://disfold.com/company/cosco-shipping-international-hong-kong-co-ltd/
20951,20951,4347,Valeo Careers,Valero Energy Corp,,,,,,,,,,,,,,,www.valeo.com,www.valero.com
21051,21051,20874,Dialectica,Dialog Semiconductor Ltd,,,,,,,,,,,,,,,https://dialecticanet.com,www.dialog-semiconductor.com
21088,21088,14112,Bank of Jerusalem Ltd,Bank of Jiangsu Co. Ltd,,,,,,,,,,,,,,,https://disfold.com/company/bank-of-jerusalem-ltd/,https://disfold.com/company/bank-of-jiangsu-co-ltd/
21096,21096,7703,Avantium N.V.,"Avantor, Inc.",,,,,,,,,,,,,,,https://disfold.com/company/avantium-nv/,https://disfold.com/company/avantor-inc/
21118,21118,8982,Samchai Steel Industries Public Company Ltd,Samitivej Public Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/samchai-steel-industries-public-company-ltd/,https://disfold.com/company/samitivej-public-company-ltd/
21129,21129,2558,VALD,VALiNTRY Careers,,,,,,,,,,,,,,,https://vald.com/,valintry.com
21192,21192,7146,Schroder Income Growth Fund plc,Schroder Oriental Income Fund Limited,,,,,,,,,,,,,,,https://disfold.com/company/schroder-income-growth-fund-plc/,https://disfold.com/company/schroder-oriental-income-fund-limited/
21195,21195,2263,NORMA Group SE,NOV Inc,,,,,,,,,,,,,,,www.normagroup.com,www.nov.com
21217,21217,6140,Ultra Premium Direct,UltraTech Cement Ltd,,,,,,,,,,,,,,,https://www.ultrapremiumdirect.com/,www.ultratechcement.com
21221,21221,1702,PT Bank MNC Internasional Tbk,PT Bank Maspion Indonesia Tbk,,,,,,,,,,,,,,,https://disfold.com/company/pt-bank-mnc-internasional-tbk/,https://disfold.com/company/pt-bank-maspion-indonesia-tbk/
21225,21225,4286,China Jinmao Holdings Group Ltd,China LNG Group Ltd,,,,,,,,,,,,,,,https://disfold.com/company/china-jinmao-holdings-group-ltd/,https://disfold.com/company/china-lng-group-ltd/
21324,21324,17714,Prodiel Proyectos,Prodigioso Volcán,,,,,,,,,,,,,,,https://www.prodiel.com,https://www.prodigiosovolcan.com
21328,21328,557,Globalis Viagens e Eventos Corporativos,Globaltrans Investment Plc,,,,,,,,,,,,,,,https://globalisviagens.pt/,https://disfold.com/company/globaltrans-investment-plc/
21348,21348,13967,ION Acquisition Corp 1 Ltd.,ION Acquisition Corp 3 Ltd,,,,,,,,,,,,,,,https://disfold.com/company/ion-acquisition-corp-1-ltd/,https://disfold.com/company/ion-acquisition-corp-3-ltd/
21351,21351,19024,Al Khaleej Training and Education Company,Al Rajhi Banking and Investment Corp,,,,,,,,,,,,,,,https://disfold.com/company/al-khaleej-training-and-education-company/,https://disfold.com/company/al-rajhi-banking-and-investment-corp/
21410,21410,15869,Thanasiri Group Public Company Ltd,Thanulux Public Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/thanasiri-group-public-company-ltd/,https://disfold.com/company/thanulux-public-company-ltd/
21453,21453,21172,Silgo Retail Ltd,Silicom Ltd.,,,,,,,,,,,,,,,https://disfold.com/company/silgo-retail-ltd/,https://disfold.com/company/silicom-ltd/
21454,21454,9835,Bank of Africa,Bank of America Careers,,,,,,,,,,,,,,,www.bankofafrica.ma,www.bankofamerica.com
21466,21466,20268,"Invesco Office J-REIT, Inc.",Invesque Inc.,,,,,,,,,,,,,,,https://disfold.com/company/invesco-office-j-reit-inc/,https://disfold.com/company/invesque-inc/
21489,21489,220,Advance Auto Parts Inc,Advance Capital,,,,,,,,,,,,,,,shop.advanceautoparts.com,https://advance-capital.fr
21494,21494,6819,"American Water Works Company, Inc.",Americanas SA,,,,,,,,,,,,,,,https://disfold.com/company/american-water-works-company-inc/,www.americanas.com.br
21504,21504,1713,Spectris Plc,Spectrum Brands Holdings Inc,,,,,,,,,,,,,,,www.spectris.com,www.spectrumbrands.com
21507,21507,9067,Boosted Careers,Boot Barn Holdings Inc,,,,,,,,,,,,,,,www.boostedusa.com,www.bootbarn.com
21514,21514,1100,Alleghany Corporation,Allegiant Travel Co,,,,,,,,,,,,,,,https://disfold.com/company/alleghany-corporation/,www.allegiantair.com
21531,21531,10296,Dea Terra,Dealernet,,,,,,,,,,,,,,,https://www.deaterra.net,https://www.dealernet.it/
21532,21532,17067,AEON Financial Service Co. Ltd,AEON REIT Investment Corp,,,,,,,,,,,,,,,https://disfold.com/company/aeon-financial-service-co-ltd/,https://disfold.com/company/aeon-reit-investment-corp/
21564,21564,975,Algolux Careers,Algonquin Power & Utilities Corp,,,,,,,,,,,,,,,www.algolux.com,algonquinpower.com
21572,21572,5638,Spirit AeroSystems Holdings Inc,Spirit Airlines Inc,,,,,,,,,,,,,,,www.spiritaero.com,www.spirit.com
21580,21580,5295,Mitsubishi Logistics Corp,Mitsubishi Materials Corp,,,,,,,,,,,,,,,https://disfold.com/company/mitsubishi-logistics-corp/,https://disfold.com/company/mitsubishi-materials-corp/
21581,21581,8490,Ashtead Group Plc,Ashtrom Group Ltd,,,,,,,,,,,,,,,www.ashtead-group.com,https://disfold.com/company/ashtrom-group-ltd/
21584,21584,2313,Silicon Optronics,Siliconware Precision Industries Co Ltd,,,,,,,,,,,,,,,http://www.soinc.com.tw/,www.spil.com.tw
21596,21596,21118,Samart Digital Public Company Ltd,Samchai Steel Industries Public Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/samart-digital-public-company-ltd/,https://disfold.com/company/samchai-steel-industries-public-company-ltd/
21605,21605,14790,Voxy Careers,Voya Financial Inc,,,,,,,,,,,,,,,voxy.com,www.voya.com
21615,21615,21177,MPI Corp,MPM Corpóreos SA,,,,,,,,,,,,,,,https://disfold.com/company/mpi-corp/,https://disfold.com/company/mpm-corporeos-sa/
21627,21627,18134,Sun Autos Ventes,Sun Communities Inc,,,,,,,,,,,,,,,http://www.sunautos-ventes.com,www.suncommunities.com
21641,21641,8621,Roper Technologies Inc,Ropes & Gray LLP,,,,,,,,,,,,,,,www.ropertech.com,www.ropesgray.com
21666,21666,16070,Ferguson Plc,Fermentalg,,,,,,,,,,,,,,,www.fergusonplc.com,https://www.fermentalg.com
21676,21676,9203,RMB Holdings Ltd,RMH Holdings Ltd,,,,,,,,,,,,,,,https://disfold.com/company/rmb-holdings-ltd/,https://disfold.com/company/rmh-holdings-ltd/
21682,21682,20860,Taiwan Surface Mounting Technology Corp,Taiwan Tea Corp,,,,,,,,,,,,,,,https://disfold.com/company/taiwan-surface-mounting-technology-corp/,https://disfold.com/company/taiwan-tea-corp/
21695,21695,4930,"American Electric Power Company, Inc.",American Express,,,,,,,,,,,,,,,https://disfold.com/company/american-electric-power-company-inc/,https://disfold.com/company/american-express-company/
21699,21699,10784,Hydro One Ltd,Hydro-Quebec,,,,,,,,,,,,,,,www.hydroone.com,www.hydroquebec.com
21738,21738,8158,Yamato Kogyo Co Ltd,Yamazaki Baking Co Ltd,,,,,,,,,,,,,,,www.yamatokogyo.co.jp,www.yamazakipan.co.jp
21748,21748,10927,TopBuild Corp,TopFunnel Careers,,,,,,,,,,,,,,,www.topbuild.com,www.topfunnel.com
21749,21749,16667,Smarkets,Smart Adserver,,,,,,,,,,,,,,,https://www.smarkets.com,https://www.smartadserver.com
21769,21769,15097,Toho Co Ltd,Toho Gas Co. Ltd,,,,,,,,,,,,,,,www.toho.co.jp,https://disfold.com/company/toho-gas-co-ltd/
21774,21774,7369,Ability Enterprise Co. Ltd,"Ability, Inc.",,,,,,,,,,,,,,,https://disfold.com/company/ability-enterprise-co-ltd/,https://disfold.com/company/ability-inc/
21814,21814,12559,Florida Power & Light Co,Flour Mills of Nigeria Plc,,,,,,,,,,,,,,,www.fpl.com,fmnplc.com
21815,21815,11164,Guangzhou R&F Properties Co Ltd,Guangzhou Rural Commercial Bank Co Ltd,,,,,,,,,,,,,,,www.rfchina.com,www.grcbank.com
21839,21839,13706,RTB House,RTL Group SA,,,,,,,,,,,,,,,https://www.rtbhouse.com/,www.rtlgroup.com
21844,21844,19211,Instabase Careers,Instabug Careers,,,,,,,,,,,,,,,www.instabase.com,www.instabug.com
21862,21862,3207,Freepik,Freeport-McMoRan Inc,,,,,,,,,,,,,,,https://www.freepik.com,www.fcx.com
21866,21866,19839,Inner Mongolia Yili Industrial Group Co Ltd,Inner Mongolia Yitai Coal Co Ltd,,,,,,,,,,,,,,,www.yili.com,yitaicoal.com
21902,21902,8842,Envestnet Inc,Envinergy Transactions,,,,,,,,,,,,,,,www.envestnet.com,https://www.envinergy.com/
21927,21927,20255,Chinese Estates Holdings Ltd,Chinese Maritime Transport Ltd,,,,,,,,,,,,,,,https://disfold.com/company/chinese-estates-holdings-ltd/,https://disfold.com/company/chinese-maritime-transport-ltd/
21933,21933,19081,Laramide Resources Ltd.,Largo Resources Ltd.,,,,,,,,,,,,,,,https://disfold.com/company/laramide-resources-ltd/,https://disfold.com/company/largo-resources-ltd/
21944,21944,15751,Polar Capital Global Healthcare Trust,Polar Capital Technology Trust,,,,,,,,,,,,,,,https://disfold.com/company/polar-capital-global-healthcare-trust/,https://disfold.com/company/polar-capital-technology-trust/
21947,21947,15473,Amino Technologies plc,"Amita Technologies, Inc.",,,,,,,,,,,,,,,https://disfold.com/company/amino-technologies-plc/,https://disfold.com/company/amita-technologies-inc/
21977,21977,4596,"Arena Minerals, Inc.",Arena REIT,,,,,,,,,,,,,,,https://disfold.com/company/arena-minerals-inc/,https://disfold.com/company/arena-reit/
21997,21997,7970,Turk Telekomunikasyon AS,Turkcell Iletisim Hizmetleri AS,,,,,,,,,,,,,,,www.turktelekom.com.tr,www.turkcell.com.tr
22003,22003,3014,Bakkavor Group Plc,Bakken & Bæck,,,,,,,,,,,,,,,www.bakkavor.com,https://www.bakkenbaeck.com
22025,22025,11630,The Steel Public Company Ltd,The Straits Trading Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/the-steel-public-company-ltd/,https://disfold.com/company/the-straits-trading-company-ltd/
22026,22026,13789,Berkshire Hathaway,Berkshire Hathaway Inc,,,,,,,,,,,,,,,https://disfold.com/company/berkshire-hathaway-inc/,www.berkshirehathaway.com
22034,22034,8468,Alternativa Impianti,Alternatyva,,,,,,,,,,,,,,,https://www.alternativaimpianti.com/,https://www.alternatyva.it
22056,22056,18141,Viatris Inc,Viavi Solutions Inc,,,,,,,,,,,,,,,www.viatris.com/en,www.viavisolutions.com
22069,22069,1726,Point72 Careers,Points Careers,,,,,,,,,,,,,,,www.point72.com,points.com
22083,22083,19996,Bank of Changsha Co. Ltd,Bank of Chengdu Co. Ltd,,,,,,,,,,,,,,,https://disfold.com/company/bank-of-changsha-co-ltd/,https://disfold.com/company/bank-of-chengdu-co-ltd/
22098,22098,20452,China Tourism Group Duty Free Corp Ltd,China Tower Corp Ltd,,,,,,,,,,,,,,,https://disfold.com/company/china-tourism-group-duty-free-corp-ltd/,https://disfold.com/company/china-tower-corp-ltd/
22118,22118,10868,Celerity Careers,Celestica Inc,,,,,,,,,,,,,,,www.celerity.com,www.celestica.com
22173,22173,9413,Nichicon Corp,Nichiha Corp,,,,,,,,,,,,,,,https://disfold.com/company ichicon-corp/,https://disfold.com/company ichiha-corp/
22179,22179,5373,Saudi Industrial Services Company,Saudi Marketing Company,,,,,,,,,,,,,,,https://disfold.com/company/saudi-industrial-services-company/,https://disfold.com/company/saudi-marketing-company/
22220,22220,18056,Nue-Pro Select,Nuevo Conseil et Formation,,,,,,,,,,,,,,,https://www.nue-proselect.fr,https://www.nuevo.fr/
22226,22226,13726,Everbright Securities Co Ltd,Evercore Inc,,,,,,,,,,,,,,,www.ebscn.com,www.evercore.com
22228,22228,20891,Kinder Morgan Inc,Kindom,,,,,,,,,,,,,,,www.kindermorgan.com,https://www.kindom.com.tw/
22256,22256,18866,Logan Group Co Ltd,LogiNext Solutions,,,,,,,,,,,,,,,www.loganestate.com,https://www.loginextsolutions.com/
22263,22263,4515,Thai Coating Industrial Public Company Ltd,Thai Film Industries Public Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/thai-coating-industrial-public-company-ltd/,https://disfold.com/company/thai-film-industries-public-company-ltd/
22266,22266,7745,Srisawad Corp Public Company Ltd,Srithai Superware Public Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/srisawad-corp-public-company-ltd/,https://disfold.com/company/srithai-superware-public-company-ltd/
22305,22305,20149,ADT Inc,ADTRAN Careers,,,,,,,,,,,,,,,www.adt.com,www.adtran.com
22342,22342,6484,Santos Limited,Santova Ltd,,,,,,,,,,,,,,,https://disfold.com/company/santos-limited/,https://disfold.com/company/santova-ltd/
22359,22359,1925,Genting Bhd,Genting Malaysia Bhd,,,,,,,,,,,,,,,www.genting.com,www.gentingmalaysia.com
22366,22366,17661,Pure Storage Inc,PureSoftware,,,,,,,,,,,,,,,www.purestorage.com,https://puresoftware.com/
22385,22385,21764,Mizuho Financial Group Inc,Mizuho Leasing Co Ltd,,,,,,,,,,,,,,,www.mizuho-fg.co.jp,www.mizuho-ls.co.jp
22389,22389,9785,CityMD Careers,Citycon Oyj,,,,,,,,,,,,,,,www.citymd.com,https://disfold.com/company/citycon-oyj/
22393,22393,10358,The National Company for Glass Industries,The Navakij Insurance Public Company Ltd,,,,,,,,,,,,,,,https://disfold.com/company/the-national-company-for-glass-industries/,https://disfold.com/company/the-navakij-insurance-public-company-ltd/
